Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Purchase_Hour,purchase_Day,Customer_Value,Cluster,Customer_Segment
57-797-8139,43,Male,High,Widowed,Bachelor's,High,SakÃ©tÃ©,Toys & Games,332.14,10,Online,4,4,0,Low,Somewhat Sensitive,1,2,Unknown,Desktop,PayPal,2/9/2024,TRUE,TRUE,Planned,No Preference,13,0,Friday,3321.4,2,Frequent Buyers
21-048-8669,37,Non-binary,Middle,Single,Bachelor's,Middle,Pantenan,Food & Beverages,247.05,8,In-Store,3,2,1,Low,Somewhat Sensitive,1,8,High,Desktop,Cash,5/25/2024,FALSE,FALSE,Wants-based,Standard,2,0,Saturday,1976.4,1,High Value
30-038-8752,49,Male,High,Single,Bachelor's,High,Antrukan,Office Supplies,365.88,10,Mixed,4,5,1,Unknown,Somewhat Sensitive,1,1,Medium,Tablet,PayPal,4/16/2024,FALSE,FALSE,Wants-based,Express,9,0,Tuesday,3658.8,2,Frequent Buyers
06-237-7338,27,Female,Middle,Married,Bachelor's,Middle,Dhahab,Toys & Games,354.92,8,Mixed,5,4,0,Unknown,Somewhat Sensitive,0,1,Unknown,Tablet,Debit Card,2/17/2024,TRUE,TRUE,Wants-based,Express,13,0,Saturday,2839.36,2,Frequent Buyers
71-817-5422,19,Female,High,Single,High School,High,Vetluga,Jewelry & Accessories,195.46,10,Mixed,5,3,2,Unknown,Not Sensitive,0,10,Low,Tablet,Other,7/7/2024,TRUE,FALSE,Impulsive,Standard,9,0,Sunday,1954.6,1,High Value
68-512-0568,40,Female,High,Married,Master's,Middle,Wolfsberg,Books,474.03,7,In-Store,3,1,1,Medium,Somewhat Sensitive,0,6,High,Desktop,Other,8/3/2024,TRUE,TRUE,Need-based,Standard,13,0,Saturday,3318.21,2,Frequent Buyers
18-633-9387,27,Male,Middle,Married,Bachelor's,High,San Bautista,Animal Feed,106.96,6,In-Store,3,1,2,Low,Not Sensitive,0,7,Medium,Tablet,Debit Card,3/9/2024,TRUE,TRUE,Impulsive,Standard,3,0,Saturday,641.76,1,High Value
08-977-4418,29,Female,Middle,Married,Master's,High,Reuleuet,Electronics,371.84,9,In-Store,5,4,0,Unknown,Not Sensitive,2,6,Unknown,Tablet,Other,7/28/2024,FALSE,TRUE,Impulsive,Standard,2,0,Sunday,3346.56,2,Frequent Buyers
97-738-8095,45,Polygender,High,Single,Bachelor's,High,Lonpao Dajah,Health Supplements,461.16,8,Mixed,1,4,1,High,Not Sensitive,0,3,Medium,Smartphone,Other,2/29/2024,TRUE,TRUE,Planned,Express,14,0,Thursday,3689.28,2,Frequent Buyers
15-421-1255,24,Female,High,Single,High School,Middle,Nanqiao,Books,497.75,11,In-Store,4,1,2,Unknown,Very Sensitive,2,1,Medium,Smartphone,Cash,7/3/2024,TRUE,FALSE,Wants-based,Express,13,0,Wednesday,5475.25,2,Frequent Buyers
92-142-4328,45,Female,Middle,Married,Master's,Middle,San Carlos,Health Care,492.83,5,Online,2,1,0,High,Very Sensitive,0,4,High,Tablet,Debit Card,3/2/2024,TRUE,FALSE,Need-based,No Preference,2,0,Saturday,2464.15,2,Frequent Buyers
06-357-6548,39,Female,Middle,Divorced,High School,Middle,Ishikawa,Groceries,295.54,8,Online,3,3,1,Unknown,Very Sensitive,2,4,Low,Tablet,Cash,7/27/2024,FALSE,FALSE,Planned,Express,14,0,Saturday,2364.32,2,Frequent Buyers
59-261-4453,40,Male,High,Widowed,High School,High,Oguma,Furniture,494.81,9,Mixed,2,4,1,Medium,Very Sensitive,1,7,Medium,Tablet,PayPal,5/26/2024,TRUE,TRUE,Need-based,Standard,6,0,Sunday,4453.29,2,Frequent Buyers
35-644-3184,21,Female,High,Single,Master's,Middle,TÄ›Å¡any,Mobile Accessories,160.25,7,Online,2,3,2,Unknown,Very Sensitive,2,5,High,Desktop,PayPal,3/4/2024,TRUE,TRUE,Need-based,No Preference,12,0,Monday,1121.75,1,High Value
30-528-9105,42,Female,Middle,Married,Master's,High,Aksha,Gardening & Outdoors,198.36,4,Online,1,1,2,Unknown,Somewhat Sensitive,1,9,Unknown,Desktop,Cash,12/13/2024,FALSE,TRUE,Wants-based,Standard,4,0,Friday,793.44,0,Low Value
14-709-8547,44,Female,Middle,Divorced,Bachelor's,High,Lahan Sai,Furniture,82.39,12,In-Store,5,1,1,Unknown,Somewhat Sensitive,0,8,Unknown,Smartphone,Other,2/24/2024,FALSE,FALSE,Planned,Express,1,0,Saturday,988.68,1,High Value
80-508-9866,46,Female,Middle,Married,Master's,High,EstÃ¢ncia,Hotels,290.56,3,In-Store,5,1,2,Unknown,Somewhat Sensitive,1,1,Unknown,Desktop,PayPal,3/12/2024,TRUE,FALSE,Wants-based,No Preference,4,0,Tuesday,871.68,0,Low Value
27-100-0661,29,Male,High,Divorced,Master's,High,Las Lomas,Animal Feed,206.79,5,In-Store,1,3,2,High,Very Sensitive,1,2,Low,Tablet,Credit Card,8/21/2024,FALSE,FALSE,Planned,Standard,4,0,Wednesday,1033.95,0,Low Value
68-488-7343,19,Female,Middle,Married,High School,High,Xiamayu,Baby Products,401.43,8,Mixed,4,2,0,Unknown,Not Sensitive,0,6,High,Tablet,Other,5/23/2024,TRUE,TRUE,Need-based,No Preference,5,0,Thursday,3211.44,2,Frequent Buyers
63-304-1852,21,Male,High,Widowed,Master's,High,IÃ±apari,Sports & Outdoors,188.17,9,Online,5,5,0,Medium,Not Sensitive,1,5,Low,Desktop,Debit Card,5/26/2024,TRUE,FALSE,Need-based,Standard,9,0,Sunday,1693.53,1,High Value
53-843-5619,38,Female,High,Single,High School,High,Orsay,Gardening & Outdoors,83.21,10,Online,4,3,2,Low,Somewhat Sensitive,0,4,High,Desktop,Other,3/20/2024,FALSE,FALSE,Impulsive,Standard,7,0,Wednesday,832.1,1,High Value
44-786-7696,41,Bigender,Middle,Divorced,Master's,Middle,Zhongying,Gardening & Outdoors,54.74,4,In-Store,1,2,0,Unknown,Somewhat Sensitive,0,4,Low,Smartphone,PayPal,10/3/2024,TRUE,TRUE,Impulsive,No Preference,14,0,Thursday,218.96,0,Low Value
45-631-4619,49,Female,High,Divorced,Master's,High,Bayá¸©Än,Office Supplies,371.12,8,Online,5,1,2,High,Somewhat Sensitive,1,7,Low,Smartphone,PayPal,8/23/2024,FALSE,TRUE,Wants-based,No Preference,8,0,Friday,2968.96,2,Frequent Buyers
11-850-1953,32,Genderfluid,Middle,Single,High School,Middle,Beizhakou,Packages),293.64,3,In-Store,2,1,2,Low,Not Sensitive,2,8,Unknown,Tablet,Credit Card,9/17/2024,TRUE,FALSE,Impulsive,Express,5,0,Tuesday,880.92,0,Low Value
20-421-2544,24,Male,High,Married,High School,High,KyÅngsÅng,Books,185.83,11,In-Store,4,2,2,Low,Not Sensitive,2,9,Medium,Desktop,Other,10/17/2024,FALSE,TRUE,Impulsive,Standard,1,0,Thursday,2044.13,1,High Value
37-100-8709,27,Male,High,Divorced,Master's,Middle,Turinsk,Office Supplies,117.13,7,Mixed,1,1,2,High,Somewhat Sensitive,1,10,High,Smartphone,Credit Card,8/8/2024,TRUE,TRUE,Planned,Express,6,0,Thursday,819.91,1,High Value
78-361-5100,44,Female,Middle,Married,Master's,High,As SawdÄ,Office Supplies,52.24,11,In-Store,3,1,0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,12/12/2024,TRUE,TRUE,Impulsive,Standard,8,0,Thursday,574.64,1,High Value
67-676-5945,28,Female,High,Married,Bachelor's,High,Legaspi,Baby Products,446.69,7,In-Store,4,5,2,Medium,Somewhat Sensitive,1,5,High,Smartphone,Cash,6/12/2024,FALSE,TRUE,Planned,No Preference,13,0,Wednesday,3126.83,2,Frequent Buyers
67-639-5838,23,Male,Middle,Married,High School,Middle,Shimorskoye,Packages),216.84,5,In-Store,4,3,1,Low,Somewhat Sensitive,1,1,Low,Tablet,PayPal,3/28/2024,FALSE,FALSE,Planned,Express,5,0,Thursday,1084.2,0,Low Value
51-415-1931,42,Female,High,Divorced,High School,High,KoÅ›cielec,Electronics,75.27,7,Mixed,3,4,1,Unknown,Not Sensitive,2,3,Unknown,Desktop,PayPal,12/27/2024,TRUE,TRUE,Impulsive,Express,1,0,Friday,526.89,1,High Value
96-764-3843,20,Male,Middle,Widowed,Master's,High,Yongfu,Office Supplies,308.87,2,In-Store,3,4,1,Unknown,Not Sensitive,2,2,Unknown,Tablet,Cash,2/24/2024,TRUE,TRUE,Impulsive,Express,11,0,Saturday,617.74,0,Low Value
16-730-2056,49,Male,High,Divorced,Master's,Middle,VinkkilÃ¤,Travel & Leisure (Flights,169.77,5,In-Store,1,4,0,Medium,Very Sensitive,2,9,Unknown,Desktop,Other,6/15/2024,TRUE,TRUE,Wants-based,Standard,7,0,Saturday,848.85,0,Low Value
22-157-2494,19,Male,High,Divorced,High School,High,Revolucion Verde,Toys & Games,289.08,12,Online,2,1,0,Unknown,Very Sensitive,1,10,Medium,Desktop,Other,8/14/2024,TRUE,TRUE,Wants-based,Standard,7,0,Wednesday,3468.96,2,Frequent Buyers
29-341-6463,38,Female,Middle,Single,High School,High,Newton,Travel & Leisure (Flights,74.09,10,Mixed,1,4,2,Unknown,Somewhat Sensitive,2,9,Low,Tablet,Other,5/15/2024,TRUE,TRUE,Impulsive,Standard,8,0,Wednesday,740.9,1,High Value
64-906-4475,43,Male,High,Married,High School,Middle,Nantang,Travel & Leisure (Flights,201.53,5,Online,2,3,1,Unknown,Not Sensitive,1,6,High,Tablet,Other,6/1/2024,FALSE,TRUE,Wants-based,No Preference,11,0,Saturday,1007.65,0,Low Value
36-340-8494,38,Male,Middle,Divorced,Bachelor's,High,Perugia,Arts & Crafts,244.6,12,Online,4,4,2,Medium,Somewhat Sensitive,0,6,Unknown,Tablet,Other,8/25/2024,FALSE,FALSE,Wants-based,Standard,3,0,Sunday,2935.2,1,High Value
77-031-4898,21,Male,Middle,Widowed,Bachelor's,High,Tancheng,Software & Apps,320.5,10,In-Store,3,4,2,Low,Somewhat Sensitive,0,9,Low,Tablet,Cash,3/1/2024,TRUE,FALSE,Need-based,Express,9,0,Friday,3205,2,Frequent Buyers
86-097-9642,27,Male,Middle,Widowed,Master's,Middle,Leon Postigo,Jewelry & Accessories,91.63,3,In-Store,5,2,2,Unknown,Not Sensitive,0,10,Unknown,Tablet,Debit Card,6/30/2024,TRUE,TRUE,Wants-based,Standard,2,0,Sunday,274.89,0,Low Value
64-090-3433,35,Male,Middle,Married,Master's,High,BollÃ¨ne,Sports & Outdoors,251.93,8,In-Store,3,2,1,High,Very Sensitive,2,3,Unknown,Tablet,Debit Card,1/2/2024,FALSE,FALSE,Need-based,Standard,7,0,Tuesday,2015.44,1,High Value
96-140-1936,30,Male,Middle,Married,Bachelor's,Middle,Baihe,Luxury Goods,477.35,4,Online,2,5,0,High,Very Sensitive,1,2,Low,Desktop,PayPal,12/28/2024,FALSE,FALSE,Need-based,No Preference,14,0,Saturday,1909.4,2,Frequent Buyers
38-830-6976,31,Male,High,Widowed,Master's,Middle,Puqi,Baby Products,86.63,10,Mixed,3,1,2,Medium,Somewhat Sensitive,2,2,Low,Tablet,Cash,9/2/2024,TRUE,FALSE,Wants-based,Express,3,0,Monday,866.3,1,High Value
82-864-1154,50,Bigender,High,Divorced,High School,High,Pedraza,Health Care,474.42,4,In-Store,2,3,0,Medium,Not Sensitive,1,9,Unknown,Desktop,Debit Card,9/21/2024,TRUE,FALSE,Need-based,No Preference,5,0,Saturday,1897.68,2,Frequent Buyers
79-711-6779,34,Female,High,Widowed,High School,High,Hoolt,Gardening & Outdoors,429.24,7,Mixed,3,5,1,High,Not Sensitive,0,1,Low,Tablet,Debit Card,3/27/2024,FALSE,FALSE,Need-based,No Preference,10,0,Wednesday,3004.68,2,Frequent Buyers
22-860-9860,24,Female,High,Married,High School,High,Pasinan Barat,Home Appliances,470.38,8,Mixed,2,4,0,Medium,Not Sensitive,2,3,High,Smartphone,Other,11/11/2024,TRUE,TRUE,Impulsive,Standard,9,0,Monday,3763.04,2,Frequent Buyers
72-590-6161,32,Female,Middle,Single,Master's,High,Saltpond,Gardening & Outdoors,495.8,4,Mixed,1,2,1,Low,Not Sensitive,0,7,Unknown,Tablet,PayPal,9/16/2024,TRUE,TRUE,Wants-based,Standard,10,0,Monday,1983.2,2,Frequent Buyers
76-213-5806,21,Female,High,Widowed,Bachelor's,Middle,Rende,Electronics,129.64,4,In-Store,3,1,2,Unknown,Not Sensitive,1,3,Low,Desktop,Debit Card,5/27/2024,FALSE,TRUE,Need-based,Express,3,0,Monday,518.56,0,Low Value
66-894-5431,41,Male,Middle,Single,Master's,High,Zarasai,Mobile Accessories,473.77,9,Online,3,1,2,Medium,Very Sensitive,2,9,Unknown,Desktop,PayPal,5/2/2024,FALSE,FALSE,Wants-based,No Preference,13,0,Thursday,4263.93,2,Frequent Buyers
20-939-3906,40,Female,High,Married,High School,Middle,Nanchangshan,Electronics,130.84,4,Online,5,5,2,Medium,Very Sensitive,2,10,Low,Tablet,PayPal,9/13/2024,TRUE,TRUE,Need-based,Standard,13,0,Friday,523.36,0,Low Value
86-390-9555,48,Male,Middle,Single,Master's,High,PegÃµes,Groceries,436.54,12,Online,3,3,0,Medium,Very Sensitive,1,8,Low,Smartphone,Debit Card,5/30/2024,TRUE,FALSE,Wants-based,No Preference,9,0,Thursday,5238.48,2,Frequent Buyers
91-602-0761,25,Female,Middle,Widowed,Bachelor's,Middle,EspÃ­rito Santo do Pinhal,Animal Feed,264.01,4,In-Store,3,4,0,High,Somewhat Sensitive,1,5,Unknown,Desktop,Other,10/21/2024,TRUE,FALSE,Need-based,No Preference,2,0,Monday,1056.04,0,Low Value
62-974-7965,30,Female,High,Divorced,Bachelor's,High,Ãšjezd,Travel & Leisure (Flights,58.27,2,In-Store,5,4,1,Medium,Somewhat Sensitive,1,4,Medium,Smartphone,Cash,10/15/2024,FALSE,TRUE,Need-based,No Preference,13,0,Tuesday,116.54,0,Low Value
21-232-1397,25,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,190.76,10,In-Store,5,5,2,Unknown,Not Sensitive,1,3,High,Desktop,Other,11/7/2024,FALSE,FALSE,Planned,Express,11,0,Thursday,1907.6,1,High Value
31-364-4144,40,Female,High,Widowed,Master's,High,Kostrovo,Animal Feed,105.76,8,Online,4,4,2,Unknown,Very Sensitive,1,8,Medium,Tablet,Credit Card,1/18/2024,FALSE,FALSE,Planned,Express,4,0,Thursday,846.08,1,High Value
99-945-7193,24,Female,Middle,Single,Master's,High,Lemery,Hotels,254.29,9,Mixed,5,4,0,Medium,Somewhat Sensitive,1,7,Low,Smartphone,Cash,4/30/2024,FALSE,FALSE,Impulsive,Express,3,0,Tuesday,2288.61,1,High Value
91-053-3261,49,Male,Middle,Divorced,Bachelor's,High,Youcheng,Sports & Outdoors,435.52,9,Online,5,3,2,High,Not Sensitive,1,2,Medium,Desktop,Debit Card,11/12/2024,TRUE,FALSE,Impulsive,No Preference,11,0,Tuesday,3919.68,2,Frequent Buyers
50-447-5171,50,Female,High,Married,Master's,Middle,Napoli,Office Supplies,235.49,5,In-Store,4,3,1,High,Somewhat Sensitive,1,6,Unknown,Smartphone,Cash,5/13/2024,TRUE,FALSE,Impulsive,Express,5,0,Monday,1177.45,0,Low Value
89-754-7244,45,Male,High,Widowed,Master's,Middle,El CaÃ±o,Mobile Accessories,161.34,3,Mixed,2,3,2,High,Very Sensitive,1,8,Medium,Tablet,Credit Card,9/28/2024,TRUE,FALSE,Impulsive,No Preference,4,0,Saturday,484.02,0,Low Value
56-072-7011,19,Male,High,Single,Master's,High,Heemstede,Mobile Accessories,167.67,11,In-Store,5,2,1,High,Very Sensitive,0,6,Medium,Smartphone,Credit Card,3/18/2024,FALSE,TRUE,Need-based,Express,5,0,Monday,1844.37,1,High Value
74-281-3421,50,Female,Middle,Widowed,High School,High,Panyam,Food & Beverages,96.68,10,Mixed,5,2,2,High,Somewhat Sensitive,2,3,Unknown,Smartphone,Credit Card,4/13/2024,TRUE,FALSE,Planned,No Preference,10,0,Saturday,966.8,1,High Value
86-068-2133,32,Male,High,Married,Master's,High,Faraulep,Gardening & Outdoors,234.58,3,Mixed,5,5,2,Low,Very Sensitive,2,6,Unknown,Desktop,PayPal,4/23/2024,TRUE,FALSE,Impulsive,Standard,1,0,Tuesday,703.74,0,Low Value
03-102-0288,21,Male,Middle,Married,Master's,Middle,San Isidro,Furniture,156.48,7,In-Store,5,1,0,Low,Not Sensitive,2,5,Medium,Desktop,Other,3/13/2024,FALSE,TRUE,Wants-based,No Preference,4,0,Wednesday,1095.36,1,High Value
74-033-1145,27,Polygender,High,Widowed,Bachelor's,Middle,Mranggen,Jewelry & Accessories,489.66,11,Mixed,5,1,0,High,Not Sensitive,2,6,Unknown,Tablet,Other,1/18/2024,TRUE,FALSE,Wants-based,Standard,3,0,Thursday,5386.26,2,Frequent Buyers
24-272-6205,39,Agender,High,Divorced,Master's,High,Cigadog,Packages),161.85,9,In-Store,5,3,0,High,Very Sensitive,0,4,Medium,Smartphone,Other,4/25/2024,TRUE,FALSE,Need-based,No Preference,10,0,Thursday,1456.65,1,High Value
90-170-1951,34,Male,Middle,Widowed,Master's,High,Caitang,Electronics,204.47,7,Online,2,1,1,Unknown,Very Sensitive,2,9,Unknown,Smartphone,Credit Card,8/15/2024,TRUE,TRUE,Wants-based,No Preference,3,0,Thursday,1431.29,1,High Value
73-259-8940,34,Female,Middle,Widowed,Bachelor's,Middle,Masoyila,Hotels,315.03,4,Online,1,5,0,High,Very Sensitive,1,6,Low,Tablet,PayPal,11/10/2024,TRUE,FALSE,Planned,Express,2,0,Sunday,1260.12,0,Low Value
77-796-5786,42,Male,Middle,Single,Master's,High,Beiyuan,Furniture,330.36,12,In-Store,5,5,1,Low,Very Sensitive,1,4,Low,Tablet,Other,6/29/2024,TRUE,TRUE,Need-based,No Preference,3,0,Saturday,3964.32,2,Frequent Buyers
23-949-1954,42,Male,Middle,Single,Bachelor's,Middle,Kariya,Toys & Games,456.83,5,Online,2,5,0,Unknown,Not Sensitive,0,9,High,Tablet,Credit Card,6/20/2024,FALSE,FALSE,Need-based,No Preference,13,0,Thursday,2284.15,2,Frequent Buyers
51-313-7293,31,Male,High,Widowed,Bachelor's,High,Malakhovka,Jewelry & Accessories,236.05,6,In-Store,2,3,0,Unknown,Very Sensitive,1,4,High,Desktop,Other,11/16/2024,FALSE,TRUE,Need-based,No Preference,13,0,Saturday,1416.3,0,Low Value
62-797-9254,35,Female,High,Widowed,High School,High,At-Bashi,Home Appliances,289.28,9,Online,3,5,1,High,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,6/29/2024,FALSE,TRUE,Wants-based,Express,13,0,Saturday,2603.52,2,Frequent Buyers
27-941-4995,27,Female,High,Married,High School,Middle,Sankeyushu,Packages),483.77,5,In-Store,1,2,0,Unknown,Very Sensitive,0,5,Unknown,Desktop,Credit Card,7/20/2024,FALSE,FALSE,Wants-based,No Preference,10,0,Saturday,2418.85,2,Frequent Buyers
01-799-2615,45,Male,Middle,Married,High School,Middle,Limoges,Furniture,64.5,7,In-Store,3,4,1,High,Somewhat Sensitive,1,7,High,Desktop,Credit Card,7/28/2024,TRUE,FALSE,Wants-based,No Preference,13,0,Sunday,451.5,1,High Value
82-133-0444,43,Male,High,Married,Bachelor's,Middle,HÃ¤gersten,Groceries,436.57,4,Mixed,5,3,1,High,Not Sensitive,2,10,Low,Desktop,Debit Card,2/2/2024,FALSE,FALSE,Wants-based,Standard,3,0,Friday,1746.28,0,Low Value
43-920-9499,35,Bigender,Middle,Widowed,High School,Middle,Tarata,Food & Beverages,364.48,2,Mixed,3,3,0.2,Unknown,Very Sensitive,2,5,Unknown,Smartphone,Other,9/26/2024,FALSE,FALSE,Planned,No Preference,13,0,Thursday,728.96,0,Low Value
17-551-9779,33,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,221.88,12,In-Store,1,4,2,Low,Somewhat Sensitive,1,6,Unknown,Desktop,Other,4/4/2024,TRUE,FALSE,Need-based,Express,9,0,Thursday,2662.56,1,High Value
49-037-2300,31,Female,Middle,Single,High School,Middle,EslÄmÄbÄd,Clothing,278.21,3,Mixed,5,1,2,Low,Somewhat Sensitive,0,7,Low,Tablet,Other,10/22/2024,TRUE,FALSE,Need-based,No Preference,14,0,Tuesday,834.63,0,Low Value
95-876-9757,31,Female,High,Married,Master's,High,Emar,Health Supplements,344.43,7,Online,3,5,0,Medium,Not Sensitive,2,4,Medium,Desktop,Credit Card,7/12/2024,TRUE,FALSE,Impulsive,Standard,5,0,Friday,2411.01,2,Frequent Buyers
47-947-4888,26,Male,High,Single,Master's,High,Baisha,Baby Products,326.08,11,In-Store,4,3,2,Medium,Not Sensitive,2,6,Medium,Tablet,PayPal,6/30/2024,TRUE,TRUE,Impulsive,Express,8,0,Sunday,3586.88,2,Frequent Buyers
83-003-2165,49,Male,High,Married,Bachelor's,Middle,Magdalena,Gardening & Outdoors,437.97,8,Online,4,2,0,High,Not Sensitive,0,7,Medium,Tablet,Debit Card,4/2/2024,TRUE,TRUE,Need-based,Express,12,0,Tuesday,3503.76,2,Frequent Buyers
27-619-9264,23,Male,High,Single,Master's,High,GÃ¶teborg,Packages),391.87,3,Online,1,4,2,High,Very Sensitive,0,2,Medium,Desktop,Cash,2/16/2024,TRUE,FALSE,Planned,Standard,6,0,Friday,1175.61,0,Low Value
49-476-1729,42,Male,High,Single,Master's,Middle,SkÃ³rzec,Travel & Leisure (Flights,333.41,3,Online,2,5,1,High,Very Sensitive,1,6,Unknown,Tablet,PayPal,1/31/2024,FALSE,FALSE,Planned,Standard,3,0,Wednesday,1000.23,0,Low Value
64-803-7087,32,Male,Middle,Single,Bachelor's,High,SÃ£o JoÃ£o dos Inhamuns,Groceries,251.54,9,Online,5,1,0,High,Not Sensitive,2,10,Low,Desktop,PayPal,10/9/2024,TRUE,FALSE,Impulsive,No Preference,1,0,Wednesday,2263.86,1,High Value
01-925-4021,37,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,292.08,7,In-Store,3,2,1,High,Somewhat Sensitive,2,9,Low,Smartphone,Credit Card,4/9/2024,FALSE,FALSE,Need-based,Standard,11,0,Tuesday,2044.56,2,Frequent Buyers
51-116-5937,25,Polygender,High,Widowed,Bachelor's,Middle,Lazarat,Travel & Leisure (Flights,204.29,11,In-Store,5,4,0,Unknown,Not Sensitive,2,1,Medium,Smartphone,PayPal,5/16/2024,FALSE,FALSE,Impulsive,Express,12,0,Thursday,2247.19,1,High Value
72-454-2741,49,Male,Middle,Single,High School,Middle,Belene,Packages),258.68,4,Online,4,2,1,Low,Somewhat Sensitive,0,9,Unknown,Desktop,Credit Card,10/22/2024,FALSE,FALSE,Impulsive,No Preference,9,0,Tuesday,1034.72,0,Low Value
96-484-1000,26,Male,Middle,Married,Bachelor's,High,Xiangshan,Gardening & Outdoors,258.02,2,In-Store,3,2,1,Low,Very Sensitive,2,4,High,Desktop,PayPal,11/8/2024,TRUE,TRUE,Need-based,Express,13,0,Friday,516.04,0,Low Value
07-834-3350,29,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,181.87,12,Mixed,4,1,1,Medium,Not Sensitive,2,4,High,Desktop,Debit Card,9/1/2024,FALSE,TRUE,Wants-based,No Preference,11,0,Sunday,2182.44,1,High Value
11-802-5604,26,Male,High,Divorced,High School,Middle,Zengfu,Groceries,81.18,8,Online,4,5,1,Low,Not Sensitive,2,3,High,Tablet,Cash,5/17/2024,FALSE,FALSE,Impulsive,Express,3,0,Friday,649.44,1,High Value
41-750-4105,23,Female,High,Divorced,Master's,High,Tingsryd,Books,382.94,8,In-Store,1,3,0,Medium,Not Sensitive,0,6,Unknown,Desktop,Debit Card,5/19/2024,FALSE,FALSE,Need-based,Standard,3,0,Sunday,3063.52,2,Frequent Buyers
31-491-8457,47,Female,High,Single,Bachelor's,High,Tipaz,Beauty & Personal Care,402.82,7,Online,4,5,0,Unknown,Somewhat Sensitive,2,2,Low,Smartphone,Debit Card,1/25/2024,FALSE,FALSE,Wants-based,No Preference,13,0,Thursday,2819.74,2,Frequent Buyers
86-257-9581,30,Male,High,Single,Bachelor's,Middle,WÄdÄ« as SalqÄ,Gardening & Outdoors,497.76,2,In-Store,1,2,2,High,Very Sensitive,2,3,Medium,Smartphone,Credit Card,3/8/2024,TRUE,TRUE,Wants-based,No Preference,4,0,Friday,995.52,0,Low Value
22-981-6595,26,Female,High,Single,High School,High,Wasagu,Furniture,227.58,5,Online,4,2,1,High,Not Sensitive,0,1,Low,Tablet,Credit Card,7/13/2024,TRUE,FALSE,Need-based,No Preference,11,0,Saturday,1137.9,0,Low Value
54-002-5845,35,Female,High,Divorced,Bachelor's,High,Wangsi,Electronics,263.57,2,Mixed,2,3,0,High,Somewhat Sensitive,1,9,Unknown,Tablet,PayPal,11/21/2024,TRUE,TRUE,Impulsive,Express,8,0,Thursday,527.14,0,Low Value
31-927-7787,40,Male,High,Married,High School,High,Esmeralda,Baby Products,422.09,3,In-Store,4,1,1,High,Not Sensitive,0,9,Medium,Tablet,PayPal,3/31/2024,TRUE,FALSE,Need-based,Standard,7,0,Sunday,1266.27,0,Low Value
46-098-9737,35,Male,Middle,Married,Master's,High,Chivilcoy,Gardening & Outdoors,411.83,2,In-Store,2,3,2,High,Not Sensitive,1,3,Medium,Tablet,PayPal,4/28/2024,TRUE,TRUE,Impulsive,Standard,10,0,Sunday,823.66,0,Low Value
27-017-7173,21,Male,Middle,Single,Master's,Middle,SÃ£o Miguel do Araguaia,Software & Apps,242.65,3,Mixed,5,3,0.2,Unknown,Very Sensitive,2,8,Unknown,Tablet,Cash,7/9/2024,FALSE,TRUE,Planned,No Preference,9,0,Tuesday,727.95,0,Low Value
53-102-9949,41,Male,Middle,Widowed,Master's,Middle,Libei,Sports & Outdoors,298.93,6,Mixed,5,2,0.2,Unknown,Somewhat Sensitive,2,1,Unknown,Tablet,PayPal,9/22/2024,TRUE,TRUE,Planned,Express,2,0,Sunday,1793.58,0,Low Value
02-676-9312,44,Female,High,Single,Bachelor's,High,Araci,Mobile Accessories,191.21,7,Mixed,5,4,1,Low,Very Sensitive,2,6,Low,Smartphone,Debit Card,4/4/2024,FALSE,FALSE,Need-based,No Preference,13,0,Thursday,1338.47,1,High Value
28-969-7540,44,Female,High,Married,Master's,Middle,KuÃ§ovÃ«,Electronics,136.67,3,Online,3,1,1,Low,Somewhat Sensitive,0,2,High,Desktop,PayPal,6/20/2024,FALSE,TRUE,Impulsive,Standard,1,0,Thursday,410.01,0,Low Value
30-083-9565,37,Male,Middle,Widowed,Master's,High,Bokong Timur,Sports & Outdoors,324.11,11,Online,3,3,2,Unknown,Very Sensitive,0,2,Low,Smartphone,Cash,3/22/2024,FALSE,FALSE,Impulsive,No Preference,7,0,Friday,3565.21,2,Frequent Buyers
30-975-0306,40,Female,High,Widowed,Bachelor's,High,Gaowu,Animal Feed,105.64,6,Online,1,3,0,Low,Very Sensitive,2,1,Unknown,Smartphone,Other,4/6/2024,TRUE,TRUE,Planned,No Preference,12,0,Saturday,633.84,1,High Value
